YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013I_001E,B19013I_001M
2019,6037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,37719.0,8348.0
2019,6037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,55191.0,6498.0
2019,6037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,80954.0,31846.0
2019,6037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,65806.0,24543.0
2019,6037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,47159.0,7651.0
2019,6037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,43704.0,8365.0
2019,6037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,45462.0,5128.0
2019,6037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,50027.0,4738.0
2019,6037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,32445.0,6060.0
2019,6037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,40564.0,4816.0
2019,6037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,44356.0,4587.0
2019,6037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,32824.0,4200.0
2019,6037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,34919.0,4641.0
2019,6037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,81714.0,71660.0
2019,6037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2019,6037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,162361.0,88595.0
2019,6037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,115967.0,81728.0
2019,6037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,108234.0,47456.0
2019,6037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2019,6037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2019,6037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,204107.0,202656.0
2019,6037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2019,6037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2019,6037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,66750.0,54285.0
2019,6037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2019,6037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,,
2019,6037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),42500.0,10101.0
2019,6037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),161292.0,64509.0
2019,6037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2019,6037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),56853.0,32391.0
2019,6037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),154464.0,40524.0
2019,6037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),51447.0,46419.0
2019,6037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),70781.0,12097.0
2019,6037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),67949.0,24429.0
2019,6037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),122679.0,43819.0
2019,6037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2019,6037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),31800.0,15229.0
2019,6037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),58274.0,19045.0
2019,6037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),46780.0,6994.0
2019,6037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),66250.0,20077.0
2019,6037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),108893.0,25193.0
2019,6037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),120221.0,35647.0
2019,6037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),98125.0,41916.0
2019,6037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),82222.0,56798.0
2019,6037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),61000.0,14501.0
2019,6037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),42478.0,41763.0
2019,6037311600,Census Tract 3116,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),82083.0,27345.0
2019,6037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),79231.0,50905.0
2019,6037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),64057.0,5666.0
2019,6037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),65714.0,10457.0
2019,6037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2019,6037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,197075.0,26270.0
2019,6037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,,
2019,6037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,,
2019,6037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,105494.0,61981.0
2019,6037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,123250.0,71372.0
2019,6037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,56104.0,55377.0
2019,6037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,137778.0,97722.0
2019,6037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,42961.0,40289.0
2019,6037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,151964.0,36370.0
2019,6037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,44650.0,15576.0
2019,6037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,62985.0,7144.0
2019,6037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,57224.0,11123.0
2019,6037543202,Census Tract 5432.02,Carson,Los Angeles County,California,Carson,52386.0,14245.0
2019,6037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,119219.0,55426.0
2019,6037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,85000.0,56401.0
2019,6037543321,Census Tract 5433.21,Carson,Los Angeles County,California,Carson,78750.0,43231.0
2019,6037543322,Census Tract 5433.22,Carson,Los Angeles County,California,Carson,88750.0,55861.0
2019,6037543400,Census Tract 5434,Carson,Los Angeles County,California,Carson,65938.0,28624.0
2019,6037543501,Census Tract 5435.01,Carson,Los Angeles County,California,Carson,55833.0,9817.0
2019,6037543601,Census Tract 5436.01,Carson,Los Angeles County,California,Carson,72458.0,29686.0
2019,6037543604,Census Tract 5436.04,Carson,Los Angeles County,California,Carson,117308.0,32049.0
2019,6037543701,Census Tract 5437.01,Carson,Los Angeles County,California,Carson,76688.0,9156.0
2019,6037543702,Census Tract 5437.02,Carson,Los Angeles County,California,Carson,64601.0,10901.0
2019,6037543703,Census Tract 5437.03,Carson,Los Angeles County,California,Carson,88250.0,24100.0
2019,6037543801,Census Tract 5438.01,Carson,Los Angeles County,California,Carson,57463.0,24431.0
2019,6037543802,Census Tract 5438.02,Carson,Los Angeles County,California,Carson,60370.0,54833.0
2019,6037543903,Census Tract 5439.03,Carson,Los Angeles County,California,Carson,59918.0,9093.0
2019,6037543905,Census Tract 5439.05,Carson,Los Angeles County,California,Carson,69583.0,17154.0
2019,6037544001,Census Tract 5440.01,Carson,Los Angeles County,California,Carson,92695.0,23792.0
2019,6037544002,Census Tract 5440.02,Carson,Los Angeles County,California,Carson,72292.0,10769.0
2019,6037572301,Census Tract 5723.01,Carson,Los Angeles County,California,Carson,62734.0,17950.0
2019,6037980002,Census Tract 9800.02,Carson,Los Angeles County,California,Carson,,
2019,6037980025,Census Tract 9800.25,Carson,Los Angeles County,California,Carson,,
2019,6037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,91230.0,11884.0
2019,6037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,127240.0,16552.0
2019,6037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,109028.0,39164.0
2019,6037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,120938.0,21303.0
2019,6037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,125000.0,58636.0
2019,6037504102,Census Tract 5041.02,Cerritos,Los Angeles County,California,Cerritos,,
2019,6037553000,Census Tract 5530,Cerritos,Los Angeles County,California,Cerritos,87227.0,14396.0
2019,6037554511,Census Tract 5545.11,Cerritos,Los Angeles County,California,Cerritos,91111.0,69869.0
2019,6037554512,Census Tract 5545.12,Cerritos,Los Angeles County,California,Cerritos,165714.0,116982.0
2019,6037554513,Census Tract 5545.13,Cerritos,Los Angeles County,California,Cerritos,114107.0,46964.0
2019,6037554514,Census Tract 5545.14,Cerritos,Los Angeles County,California,Cerritos,70000.0,37769.0
2019,6037554515,Census Tract 5545.15,Cerritos,Los Angeles County,California,Cerritos,89091.0,40033.0
2019,6037554516,Census Tract 5545.16,Cerritos,Los Angeles County,California,Cerritos,,
2019,6037554517,Census Tract 5545.17,Cerritos,Los Angeles County,California,Cerritos,127596.0,103179.0
2019,6037554518,Census Tract 5545.18,Cerritos,Los Angeles County,California,Cerritos,62093.0,12254.0
2019,6037554519,Census Tract 5545.19,Cerritos,Los Angeles County,California,Cerritos,128750.0,91582.0
2019,6037554521,Census Tract 5545.21,Cerritos,Los Angeles County,California,Cerritos,85909.0,27701.0
2019,6037554522,Census Tract 5545.22,Cerritos,Los Angeles County,California,Cerritos,66875.0,16360.0
2019,6037554900,Census Tract 5549,Cerritos,Los Angeles County,California,Cerritos,64337.0,17876.0
2019,6037403702,Census Tract 4037.02,Charter Oak,Los Angeles County,California,CharterOak,104519.0,42469.0
2019,6037403703,Census Tract 4037.03,Charter Oak,Los Angeles County,California,CharterOak,76659.0,9574.0
2019,6037403721,Census Tract 4037.21,Charter Oak,Los Angeles County,California,CharterOak,60096.0,26010.0
2019,6037403801,Census Tract 4038.01,Charter Oak,Los Angeles County,California,CharterOak,73413.0,11651.0
2019,6037403802,Census Tract 4038.02,Charter Oak,Los Angeles County,California,CharterOak,85509.0,20240.0
2019,6037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,88281.0,48714.0
2019,6037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,73413.0,11651.0
2019,6037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,89844.0,19240.0
2019,6037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,97083.0,24278.0
2019,6037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,68702.0,9158.0
2019,6037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,59886.0,28288.0
2019,6037404202,Census Tract 4042.02,Citrus,Los Angeles County,California,Citrus,66750.0,9814.0
2019,6037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,62559.0,29141.0
2019,6037400204,Census Tract 4002.04,Claremont,Los Angeles County,California,Claremont,115762.0,12765.0
2019,6037400205,Census Tract 4002.05,Claremont,Los Angeles County,California,Claremont,204958.0,103116.0
2019,6037400206,Census Tract 4002.06,Claremont,Los Angeles County,California,Claremont,202264.0,57863.0
2019,6037401701,Census Tract 4017.01,Claremont,Los Angeles County,California,Claremont,44722.0,41461.0
2019,6037401800,Census Tract 4018,Claremont,Los Angeles County,California,Claremont,109625.0,38279.0
2019,6037401901,Census Tract 4019.01,Claremont,Los Angeles County,California,Claremont,63846.0,55149.0
2019,6037401902,Census Tract 4019.02,Claremont,Los Angeles County,California,Claremont,80480.0,20955.0
2019,6037402001,Census Tract 4020.01,Claremont,Los Angeles County,California,Claremont,59663.0,29434.0
2019,6037402002,Census Tract 4020.02,Claremont,Los Angeles County,California,Claremont,63125.0,13161.0
2019,6037531302,Census Tract 5313.02,Commerce,Los Angeles County,California,Commerce,41296.0,8044.0
2019,6037531901,Census Tract 5319.01,Commerce,Los Angeles County,California,Commerce,43433.0,8208.0
2019,6037532001,Census Tract 5320.01,Commerce,Los Angeles County,California,Commerce,37361.0,13359.0
