YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B19013D_001E,B19013D_001M
2019,06037400604,Census Tract 4006.04,Azusa,Los Angeles County,California,Azusa,152794,19763
2019,06037400800,Census Tract 4008,Azusa,Los Angeles County,California,Azusa,83750,6445
2019,06037404000,Census Tract 4040,Azusa,Los Angeles County,California,Azusa,112431,56624
2019,06037404100,Census Tract 4041,Azusa,Los Angeles County,California,Azusa,84297,55894
2019,06037404201,Census Tract 4042.01,Azusa,Los Angeles County,California,Azusa,,
2019,06037404202,Census Tract 4042.02,Azusa,Los Angeles County,California,Azusa,73542,28359
2019,06037404301,Census Tract 4043.01,Azusa,Los Angeles County,California,Azusa,114231,68896
2019,06037404302,Census Tract 4043.02,Azusa,Los Angeles County,California,Azusa,,
2019,06037404401,Census Tract 4044.01,Azusa,Los Angeles County,California,Azusa,56875,25257
2019,06037404402,Census Tract 4044.02,Azusa,Los Angeles County,California,Azusa,82153,37455
2019,06037404501,Census Tract 4045.01,Azusa,Los Angeles County,California,Azusa,,
2019,06037404503,Census Tract 4045.03,Azusa,Los Angeles County,California,Azusa,106250,16767
2019,06037404504,Census Tract 4045.04,Azusa,Los Angeles County,California,Azusa,61875,22037
2019,06037930301,Census Tract 9303.01,Azusa,Los Angeles County,California,Azusa,,
2019,06037404701,Census Tract 4047.01,Baldwin Park,Los Angeles County,California,BaldwinPark,74063,51213
2019,06037404702,Census Tract 4047.02,Baldwin Park,Los Angeles County,California,BaldwinPark,66500,22699
2019,06037404703,Census Tract 4047.03,Baldwin Park,Los Angeles County,California,BaldwinPark,77596,26000
2019,06037404801,Census Tract 4048.01,Baldwin Park,Los Angeles County,California,BaldwinPark,66818,24709
2019,06037404802,Census Tract 4048.02,Baldwin Park,Los Angeles County,California,BaldwinPark,112188,60301
2019,06037404803,Census Tract 4048.03,Baldwin Park,Los Angeles County,California,BaldwinPark,88393,46376
2019,06037404901,Census Tract 4049.01,Baldwin Park,Los Angeles County,California,BaldwinPark,70078,29675
2019,06037404902,Census Tract 4049.02,Baldwin Park,Los Angeles County,California,BaldwinPark,79643,18189
2019,06037404903,Census Tract 4049.03,Baldwin Park,Los Angeles County,California,BaldwinPark,50179,17372
2019,06037405001,Census Tract 4050.01,Baldwin Park,Los Angeles County,California,BaldwinPark,56204,12665
2019,06037405002,Census Tract 4050.02,Baldwin Park,Los Angeles County,California,BaldwinPark,50583,24311
2019,06037405101,Census Tract 4051.01,Baldwin Park,Los Angeles County,California,BaldwinPark,71136,26352
2019,06037405102,Census Tract 4051.02,Baldwin Park,Los Angeles County,California,BaldwinPark,53971,18836
2019,06037405201,Census Tract 4052.01,Baldwin Park,Los Angeles County,California,BaldwinPark,63170,8895
2019,06037405202,Census Tract 4052.02,Baldwin Park,Los Angeles County,California,BaldwinPark,68000,17784
2019,06037405203,Census Tract 4052.03,Baldwin Park,Los Angeles County,California,BaldwinPark,77426,14554
2019,06037406901,Census Tract 4069.01,Baldwin Park,Los Angeles County,California,BaldwinPark,94875,10726
2019,06037407001,Census Tract 4070.01,Baldwin Park,Los Angeles County,California,BaldwinPark,45625,13851
2019,06037407002,Census Tract 4070.02,Baldwin Park,Los Angeles County,California,BaldwinPark,28304,9408
2019,06037532304,Census Tract 5323.04,Bell,Los Angeles County,California,Bell,,
2019,06037533601,Census Tract 5336.01,Bell,Los Angeles County,California,Bell,,
2019,06037533602,Census Tract 5336.02,Bell,Los Angeles County,California,Bell,,
2019,06037533603,Census Tract 5336.03,Bell,Los Angeles County,California,Bell,,
2019,06037533703,Census Tract 5337.03,Bell,Los Angeles County,California,Bell,,
2019,06037533803,Census Tract 5338.03,Bell,Los Angeles County,California,Bell,,
2019,06037533804,Census Tract 5338.04,Bell,Los Angeles County,California,Bell,,
2019,06037533805,Census Tract 5338.05,Bell,Los Angeles County,California,Bell,,
2019,06037533806,Census Tract 5338.06,Bell,Los Angeles County,California,Bell,,
2019,06037551900,Census Tract 5519,Bellflower,Los Angeles County,California,Bellflower,78750,58062
2019,06037553000,Census Tract 5530,Bellflower,Los Angeles County,California,Bellflower,101295,18767
2019,06037553100,Census Tract 5531,Bellflower,Los Angeles County,California,Bellflower,125500,38077
2019,06037553200,Census Tract 5532,Bellflower,Los Angeles County,California,Bellflower,156350,97932
2019,06037553300,Census Tract 5533,Bellflower,Los Angeles County,California,Bellflower,116719,49225
2019,06037554001,Census Tract 5540.01,Bellflower,Los Angeles County,California,Bellflower,167841,37647
2019,06037554002,Census Tract 5540.02,Bellflower,Los Angeles County,California,Bellflower,67692,28780
2019,06037554101,Census Tract 5541.01,Bellflower,Los Angeles County,California,Bellflower,41172,35887
2019,06037554103,Census Tract 5541.03,Bellflower,Los Angeles County,California,Bellflower,,
2019,06037554104,Census Tract 5541.04,Bellflower,Los Angeles County,California,Bellflower,68500,9127
2019,06037554105,Census Tract 5541.05,Bellflower,Los Angeles County,California,Bellflower,70521,31015
2019,06037554201,Census Tract 5542.01,Bellflower,Los Angeles County,California,Bellflower,102500,37530
2019,06037554203,Census Tract 5542.03,Bellflower,Los Angeles County,California,Bellflower,,
2019,06037554204,Census Tract 5542.04,Bellflower,Los Angeles County,California,Bellflower,,
2019,06037554301,Census Tract 5543.01,Bellflower,Los Angeles County,California,Bellflower,108375,102474
2019,06037554302,Census Tract 5543.02,Bellflower,Los Angeles County,California,Bellflower,89118,46998
2019,06037554403,Census Tract 5544.03,Bellflower,Los Angeles County,California,Bellflower,,
2019,06037554404,Census Tract 5544.04,Bellflower,Los Angeles County,California,Bellflower,82981,35446
2019,06037554405,Census Tract 5544.05,Bellflower,Los Angeles County,California,Bellflower,18125,16142
2019,06037554406,Census Tract 5544.06,Bellflower,Los Angeles County,California,Bellflower,113750,52898
2019,06037533901,Census Tract 5339.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2019,06037533902,Census Tract 5339.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2019,06037534001,Census Tract 5340.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2019,06037534002,Census Tract 5340.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2019,06037534101,Census Tract 5341.01,Bell Gardens,Los Angeles County,California,BellGardens,67031,54307
2019,06037534102,Census Tract 5341.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2019,06037534201,Census Tract 5342.01,Bell Gardens,Los Angeles County,California,BellGardens,,
2019,06037534202,Census Tract 5342.02,Bell Gardens,Los Angeles County,California,BellGardens,,
2019,06037534203,Census Tract 5342.03,Bell Gardens,Los Angeles County,California,BellGardens,,
2019,06037261101,Census Tract 2611.01,Beverly Hills,Los Angeles County,California,BeverlyHills,65625,32372
2019,06037261102,Census Tract 2611.02,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2019,06037265100,Census Tract 2651,Beverly Hills,Los Angeles County,California,BeverlyHills,,
2019,06037269000,Census Tract 2690,Beverly Hills,Los Angeles County,California,BeverlyHills,135962,26689
2019,06037700501,Census Tract 7005.01,Beverly Hills,Los Angeles County,California,BeverlyHills,69707,46660
2019,06037700600,Census Tract 7006,Beverly Hills,Los Angeles County,California,BeverlyHills,250001,
2019,06037700700,Census Tract 7007,Beverly Hills,Los Angeles County,California,BeverlyHills,164545,88908
2019,06037700801,Census Tract 7008.01,Beverly Hills,Los Angeles County,California,BeverlyHills,106344,78187
2019,06037700802,Census Tract 7008.02,Beverly Hills,Los Angeles County,California,BeverlyHills,103875,85066
2019,06037700901,Census Tract 7009.01,Beverly Hills,Los Angeles County,California,BeverlyHills,105227,86523
2019,06037700902,Census Tract 7009.02,Beverly Hills,Los Angeles County,California,BeverlyHills,76622,35569
2019,06037701000,Census Tract 7010,Beverly Hills,Los Angeles County,California,BeverlyHills,56585,847
2019,06037430200,Census Tract 4302,Bradbury,Los Angeles County,California,Bradbury,97917,76126
2019,06037123103,Census Tract 1231.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),73409,33824
2019,06037310100,Census Tract 3101,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),131729,20338
2019,06037310201,Census Tract 3102.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),92772,92615
2019,06037310202,Census Tract 3102.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),77778,42914
2019,06037310300,Census Tract 3103,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),196607,67766
2019,06037310400,Census Tract 3104,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),123594,50537
2019,06037310501,Census Tract 3105.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),76818,28636
2019,06037310601,Census Tract 3106.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),91615,37236
2019,06037310602,Census Tract 3106.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),83889,45781
2019,06037310701,Census Tract 3107.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),30982,19524
2019,06037310702,Census Tract 3107.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),62833,15471
2019,06037310703,Census Tract 3107.03,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2019,06037310800,Census Tract 3108,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),124318,122149
2019,06037310900,Census Tract 3109,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),112039,25043
2019,06037311000,Census Tract 3110,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),105625,29837
2019,06037311100,Census Tract 3111,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),113958,49833
2019,06037311200,Census Tract 3112,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),69464,43113
2019,06037311300,Census Tract 3113,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),160284,30012
2019,06037311400,Census Tract 3114,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),129792,114956
2019,06037311500,Census Tract 3115,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),113618,32217
2019,06037311600,Census Tract 3116,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),64923,22066
2019,06037311700,Census Tract 3117,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),203672,144371
2019,06037311801,Census Tract 3118.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2019,06037311802,Census Tract 3118.02,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),108409,24546
2019,06037980001,Census Tract 9800.01,Burbank (Los Angeles County),Los Angeles County,California,Burbank(LosAngelesCounty),,
2019,06037137402,Census Tract 1374.02,Calabasas,Los Angeles County,California,Calabasas,166528,49950
2019,06037800101,Census Tract 8001.01,Calabasas,Los Angeles County,California,Calabasas,240156,74266
2019,06037800102,Census Tract 8001.02,Calabasas,Los Angeles County,California,Calabasas,160398,92799
2019,06037800202,Census Tract 8002.02,Calabasas,Los Angeles County,California,Calabasas,141250,84009
2019,06037800203,Census Tract 8002.03,Calabasas,Los Angeles County,California,Calabasas,169125,109180
2019,06037800204,Census Tract 8002.04,Calabasas,Los Angeles County,California,Calabasas,196313,123798
2019,06037800328,Census Tract 8003.28,Calabasas,Los Angeles County,California,Calabasas,172969,74645
2019,06037800329,Census Tract 8003.29,Calabasas,Los Angeles County,California,Calabasas,83917,48186
2019,06037291300,Census Tract 2913,Carson,Los Angeles County,California,Carson,64946,22675
2019,06037294110,Census Tract 2941.10,Carson,Los Angeles County,California,Carson,100909,30195
2019,06037541002,Census Tract 5410.02,Carson,Los Angeles County,California,Carson,,
2019,06037543100,Census Tract 5431,Carson,Los Angeles County,California,Carson,,
2019,06037543202,Census Tract 5432.02,Carson,Los Angeles County,California,Carson,,
2019,06037543304,Census Tract 5433.04,Carson,Los Angeles County,California,Carson,94250,28706
2019,06037543306,Census Tract 5433.06,Carson,Los Angeles County,California,Carson,104353,37824
2019,06037543321,Census Tract 5433.21,Carson,Los Angeles County,California,Carson,76486,32194
2019,06037543322,Census Tract 5433.22,Carson,Los Angeles County,California,Carson,130809,85092
2019,06037543400,Census Tract 5434,Carson,Los Angeles County,California,Carson,85417,32443
2019,06037543501,Census Tract 5435.01,Carson,Los Angeles County,California,Carson,92545,22893
2019,06037543601,Census Tract 5436.01,Carson,Los Angeles County,California,Carson,85670,20854
2019,06037543604,Census Tract 5436.04,Carson,Los Angeles County,California,Carson,109375,26263
2019,06037543701,Census Tract 5437.01,Carson,Los Angeles County,California,Carson,135893,15027
2019,06037543702,Census Tract 5437.02,Carson,Los Angeles County,California,Carson,122500,13404
2019,06037543703,Census Tract 5437.03,Carson,Los Angeles County,California,Carson,113000,96377
2019,06037543801,Census Tract 5438.01,Carson,Los Angeles County,California,Carson,114306,30311
2019,06037543802,Census Tract 5438.02,Carson,Los Angeles County,California,Carson,103904,7858
2019,06037543903,Census Tract 5439.03,Carson,Los Angeles County,California,Carson,127303,48161
2019,06037543905,Census Tract 5439.05,Carson,Los Angeles County,California,Carson,84167,25659
2019,06037544001,Census Tract 5440.01,Carson,Los Angeles County,California,Carson,89375,23386
2019,06037544002,Census Tract 5440.02,Carson,Los Angeles County,California,Carson,129063,60235
2019,06037572301,Census Tract 5723.01,Carson,Los Angeles County,California,Carson,41583,15657
2019,06037980002,Census Tract 9800.02,Carson,Los Angeles County,California,Carson,,
2019,06037980025,Census Tract 9800.25,Carson,Los Angeles County,California,Carson,,
2019,06037920102,Census Tract 9201.02,Castaic,Los Angeles County,California,Castaic,44375,28599
2019,06037920104,Census Tract 9201.04,Castaic,Los Angeles County,California,Castaic,116250,69917
2019,06037920116,Census Tract 9201.16,Castaic,Los Angeles County,California,Castaic,103625,44717
2019,06037920118,Census Tract 9201.18,Castaic,Los Angeles County,California,Castaic,123625,15771
2019,06037920119,Census Tract 9201.19,Castaic,Los Angeles County,California,Castaic,152344,69521
2019,06037504102,Census Tract 5041.02,Cerritos,Los Angeles County,California,Cerritos,,
2019,06037553000,Census Tract 5530,Cerritos,Los Angeles County,California,Cerritos,101295,18767
2019,06037554511,Census Tract 5545.11,Cerritos,Los Angeles County,California,Cerritos,88095,19631
2019,06037554512,Census Tract 5545.12,Cerritos,Los Angeles County,California,Cerritos,121195,8982
2019,06037554513,Census Tract 5545.13,Cerritos,Los Angeles County,California,Cerritos,101000,22409
2019,06037554514,Census Tract 5545.14,Cerritos,Los Angeles County,California,Cerritos,109028,28987
2019,06037554515,Census Tract 5545.15,Cerritos,Los Angeles County,California,Cerritos,112955,20850
2019,06037554516,Census Tract 5545.16,Cerritos,Los Angeles County,California,Cerritos,124152,27843
2019,06037554517,Census Tract 5545.17,Cerritos,Los Angeles County,California,Cerritos,109938,14669
2019,06037554518,Census Tract 5545.18,Cerritos,Los Angeles County,California,Cerritos,122031,24869
2019,06037554519,Census Tract 5545.19,Cerritos,Los Angeles County,California,Cerritos,108083,41607
2019,06037554521,Census Tract 5545.21,Cerritos,Los Angeles County,California,Cerritos,88194,28396
2019,06037554522,Census Tract 5545.22,Cerritos,Los Angeles County,California,Cerritos,140227,30182
2019,06037554900,Census Tract 5549,Cerritos,Los Angeles County,California,Cerritos,70592,20151
2019,06037403702,Census Tract 4037.02,Charter Oak,Los Angeles County,California,CharterOak,112273,42575
2019,06037403703,Census Tract 4037.03,Charter Oak,Los Angeles County,California,CharterOak,131750,53768
2019,06037403721,Census Tract 4037.21,Charter Oak,Los Angeles County,California,CharterOak,82083,53785
2019,06037403801,Census Tract 4038.01,Charter Oak,Los Angeles County,California,CharterOak,95625,24592
2019,06037403802,Census Tract 4038.02,Charter Oak,Los Angeles County,California,CharterOak,81786,25278
2019,06037400900,Census Tract 4009,Citrus,Los Angeles County,California,Citrus,142333,25532
2019,06037403801,Census Tract 4038.01,Citrus,Los Angeles County,California,Citrus,95625,24592
2019,06037403901,Census Tract 4039.01,Citrus,Los Angeles County,California,Citrus,,
2019,06037404000,Census Tract 4040,Citrus,Los Angeles County,California,Citrus,112431,56624
2019,06037404100,Census Tract 4041,Citrus,Los Angeles County,California,Citrus,84297,55894
2019,06037404201,Census Tract 4042.01,Citrus,Los Angeles County,California,Citrus,,
2019,06037404202,Census Tract 4042.02,Citrus,Los Angeles County,California,Citrus,73542,28359
2019,06037405900,Census Tract 4059,Citrus,Los Angeles County,California,Citrus,76250,27100
2019,06037400204,Census Tract 4002.04,Claremont,Los Angeles County,California,Claremont,92135,6686
2019,06037400205,Census Tract 4002.05,Claremont,Los Angeles County,California,Claremont,233625,143823
2019,06037400206,Census Tract 4002.06,Claremont,Los Angeles County,California,Claremont,133056,32439
2019,06037401701,Census Tract 4017.01,Claremont,Los Angeles County,California,Claremont,114625,89603
2019,06037401800,Census Tract 4018,Claremont,Los Angeles County,California,Claremont,51250,39216
2019,06037401901,Census Tract 4019.01,Claremont,Los Angeles County,California,Claremont,,
2019,06037401902,Census Tract 4019.02,Claremont,Los Angeles County,California,Claremont,81563,68042
2019,06037402001,Census Tract 4020.01,Claremont,Los Angeles County,California,Claremont,,
2019,06037402002,Census Tract 4020.02,Claremont,Los Angeles County,California,Claremont,,
2019,06037531302,Census Tract 5313.02,Commerce,Los Angeles County,California,Commerce,,
2019,06037531901,Census Tract 5319.01,Commerce,Los Angeles County,California,Commerce,,
2019,06037532001,Census Tract 5320.01,Commerce,Los Angeles County,California,Commerce,,
2019,06037532200,Census Tract 5322,Commerce,Los Angeles County,California,Commerce,,
2019,06037532302,Census Tract 5323.02,Commerce,Los Angeles County,California,Commerce,,
2019,06037532303,Census Tract 5323.03,Commerce,Los Angeles County,California,Commerce,,
2019,06037532304,Census Tract 5323.04,Commerce,Los Angeles County,California,Commerce,,
2019,06037532400,Census Tract 5324,Commerce,Los Angeles County,California,Commerce,,
2019,06037533703,Census Tract 5337.03,Commerce,Los Angeles County,California,Commerce,,
2019,06037541100,Census Tract 5411,Compton,Los Angeles County,California,Compton,75938,36755
2019,06037541200,Census Tract 5412,Compton,Los Angeles County,California,Compton,,
2019,06037541300,Census Tract 5413,Compton,Los Angeles County,California,Compton,,
2019,06037541603,Census Tract 5416.03,Compton,Los Angeles County,California,Compton,,
2019,06037541604,Census Tract 5416.04,Compton,Los Angeles County,California,Compton,,
2019,06037541605,Census Tract 5416.05,Compton,Los Angeles County,California,Compton,,
2019,06037541606,Census Tract 5416.06,Compton,Los Angeles County,California,Compton,,
2019,06037541801,Census Tract 5418.01,Compton,Los Angeles County,California,Compton,,
2019,06037541802,Census Tract 5418.02,Compton,Los Angeles County,California,Compton,,
2019,06037542000,Census Tract 5420,Compton,Los Angeles County,California,Compton,,
2019,06037542103,Census Tract 5421.03,Compton,Los Angeles County,California,Compton,,
2019,06037542104,Census Tract 5421.04,Compton,Los Angeles County,California,Compton,,
2019,06037542105,Census Tract 5421.05,Compton,Los Angeles County,California,Compton,,
2019,06037542106,Census Tract 5421.06,Compton,Los Angeles County,California,Compton,51154,36392
2019,06037542200,Census Tract 5422,Compton,Los Angeles County,California,Compton,,
2019,06037542401,Census Tract 5424.01,Compton,Los Angeles County,California,Compton,,
2019,06037542402,Census Tract 5424.02,Compton,Los Angeles County,California,Compton,,
2019,06037542501,Census Tract 5425.01,Compton,Los Angeles County,California,Compton,,
2019,06037542502,Census Tract 5425.02,Compton,Los Angeles County,California,Compton,,
2019,06037542601,Census Tract 5426.01,Compton,Los Angeles County,California,Compton,,
2019,06037542602,Census Tract 5426.02,Compton,Los Angeles County,California,Compton,,
2019,06037542700,Census Tract 5427,Compton,Los Angeles County,California,Compton,,
